ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,Number_Households,Gini_index,LL_95CI,UL_95CI,se,rse,CA_decile,CA_RR,Median_HH_income,Median_HH_decile,version
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,21712,El Cajon city,San Diego,06073,San Diego,09,34134,0.445,0.4271276596,0.4628723404,0.009118541,2.0491103446,3,0.9447983015,44800,9,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,21782,El Centro city,Imperial,06025,Southern California,14,13108,0.462,0.4405531915,0.4834468085,0.0109422492,2.3684522165,2,0.9808917197,40475,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,21796,El Cerrito city,Contra Costa,06013,Bay Area,01,10142,0.406,0.3821702128,0.4298297872,0.0121580547,2.9945947565,6,0.8619957537,81503,2,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,21810,El Cerrito CDP,Riverside,06065,Southern California,14,1386,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,21880,El Dorado Hills CDP,El Dorado,06017,Sacramento Area,08,14368,0.375,0.3523617021,0.3976382979,0.011550152,3.0800405268,9,0.7961783439,113522,1,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,21894,Eldridge CDP,Sonoma,06097,Bay Area,01,500,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,21936,El Granada CDP,San Mateo,06081,Bay Area,01,2098,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,21964,Elizabeth Lake CDP,Los Angeles,06037,Southern California,14,674,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,22006,Elk Creek CDP,Glenn,06021,Northern Sacramento Valley,07,73,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,22020,Elk Grove city,Sacramento,06067,Sacramento Area,08,47927,0.363,0.3510851064,0.3749148936,0.0060790274,1.6746631834,10,0.7707006369,76282,3,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,22034,Elkhorn CDP,Monterey,06053,Monterey Bay,04,532,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,22146,Elmira CDP,Solano,06095,Bay Area,01,85,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,22230,El Monte city,Los Angeles,06037,Southern California,14,27814,0.405,0.3895106383,0.4204893617,0.0079027356,1.9512927314,6,0.8598726115,42385,9,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,22286,El Nido CDP,Merced,06047,San Joaquin Valley,10,94,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,22300,El Paso de Robles (Paso Robles) city,San Luis Obispo,06079,San Luis Obispo,11,10833,0.408,0.3710638298,0.4449361702,0.0188449848,4.6188688241,6,0.8662420382,55760,7,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,22328,El Portal CDP,Mariposa,06043,Central/Southeast Sierra,03,230,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,22360,El Rancho CDP,Tulare,06107,San Joaquin Valley,10,29,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,22370,El Rio CDP,Ventura,06111,Southern California,14,1629,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,22412,El Segundo city,Los Angeles,06037,Southern California,14,7085,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,22454,El Sobrante CDP,Contra Costa,06013,Bay Area,01,4759,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,22457,El Sobrante CDP,Riverside,06065,Southern California,14,3679,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,22510,El Verano CDP,Sonoma,06097,Bay Area,01,1466,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,22524,Elverta CDP,Sacramento,06067,Sacramento Area,08,1741,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,22587,Emerald Lake Hills CDP,San Mateo,06081,Bay Area,01,1550,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,22594,Emeryville city,Alameda,06001,Bay Area,01,5694,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,22622,Empire CDP,Stanislaus,06099,San Joaquin Valley,10,1215,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,22678,Encinitas city,San Diego,06073,San Diego,09,24082,0.469,0.442787234,0.495212766,0.0133738602,2.8515693353,2,0.9957537155,86603,2,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,22790,Escalon city,San Joaquin,06077,San Joaquin Valley,10,2476,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,22804,Escondido city,San Diego,06073,San Diego,09,45484,0.443,0.4191702128,0.4668297872,0.0121580547,2.7444818761,3,0.940552017,49900,8,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,22846,Esparto CDP,Yolo,06113,Sacramento Area,08,974,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,22972,Etna city,Siskiyou,06093,Northeast Sierra,06,323,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,23000,Eucalyptus Hills CDP,San Diego,06073,San Diego,09,1803,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,23042,Eureka city,Humboldt,06023,North Coast,05,11150,0.495,0.4139787234,0.5760212766,0.041337386,8.3509870744,1,1.050955414,32191,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,23126,Exeter city,Tulare,06107,San Joaquin Valley,10,3378,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,23150,Fairbanks Ranch CDP,San Diego,06073,San Diego,09,1099,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,23168,Fairfax town,Marin,06041,Bay Area,01,3379,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,23182,Fairfield city,Solano,06095,Bay Area,01,34484,0.398,0.3801276596,0.4158723404,0.009118541,2.2910907119,7,0.8450106157,67224,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,23210,Fairmead CDP,Madera,06039,San Joaquin Valley,10,360,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,23294,Fair Oaks CDP,Sacramento,06067,Sacramento Area,08,12838,0.414,0.387787234,0.440212766,0.0133738602,3.2304010102,5,0.8789808917,70518,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,23350,Fairview CDP,Alameda,06001,Bay Area,01,3490,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,23462,Fallbrook CDP,San Diego,06073,San Diego,09,9999,0.422,0.3934042553,0.4505957447,0.0145896657,3.4572667425,5,0.8959660297,60497,6,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,23532,Fall River Mills CDP,Shasta,06089,Shasta,13,228,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,23616,Farmersville city,Tulare,06107,San Joaquin Valley,10,2595,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,23630,Farmington CDP,San Joaquin,06077,San Joaquin Valley,10,79,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,23812,Fellows CDP,Kern,06029,San Joaquin Valley,10,37,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,23826,Felton CDP,Santa Cruz,06087,Monterey Bay,04,1700,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,23910,Ferndale city,Humboldt,06023,North Coast,05,611,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,23973,Fetters Hot Springs-Agua Caliente CDP,Sonoma,06097,Bay Area,01,1419,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,23980,Fiddletown CDP,Amador,06005,Central/Southeast Sierra,03,102,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,24008,Fieldbrook CDP,Humboldt,06023,North Coast,05,347,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,24022,Fields Landing CDP,Humboldt,06023,North Coast,05,136,,,,,,,,,,03/26/2014 12:00:00 AM
